up_days,down_days,trail_percent,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
11,15,0.05,10000,10139.125726946002,-2.4565778655249044,0.004526994728817907,8.997416270075716,0.12679225206643824,0.01381668122952653,0.002771563166548873,0.013912572694600204,7.57790003,3,0.6666666666666666,0
11,15,0.06,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,15,0.07,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,15,0.08,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,15,0.09,10000,9937.665522934003,-1.437733948324993,,-0.6408328278192182,2.211689536674056,-0.006252956756437128,-0.0012517954224762096,-0.006233447706599691,6.158100042,3,0.3333333333333333,0.3589522867710606
11,15,0.1,10000,9948.713388922002,-1.379740746689411,,-0.4916227008184278,2.5987480367634403,-0.005141857830528605,-0.0010294762224391637,-0.00512866110779978,6.180240054,3,0.3333333333333333,0.4232377968554515
11,16,0.01,10000,10124.997279992001,-3.3055202657452165,0.0025586870208707487,inf,0.0,0.012422251355755708,0.002491498749843262,0.01249972799920015,10.536359984,4,0.75,0
11,16,0.02,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,16,0.03,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,16,0.04,10000,10094.06597006,-4.7270113712937105,0.002303525676998551,5.183687197657898,0.11198369972360835,0.009362630474294902,0.001877262939822945,0.009406597006000083,7.487599916000001,3,0.6666666666666666,0
11,16,0.05,10000,10139.125726946002,-2.4565778655249044,0.004526994728817907,8.997416270075716,0.12679225206643824,0.01381668122952653,0.002771563166548873,0.013912572694600204,7.57790003,3,0.6666666666666666,0
11,16,0.06,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,16,0.07,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,16,0.08,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,16,0.09,10000,9937.665522934003,-1.437733948324993,,-0.6408328278192182,2.211689536674056,-0.006252956756437128,-0.0012517954224762096,-0.006233447706599691,6.158100042,3,0.3333333333333333,0.3589522867710606
11,16,0.1,10000,9948.713388922002,-1.379740746689411,,-0.4916227008184278,2.5987480367634403,-0.005141857830528605,-0.0010294762224391637,-0.00512866110779978,6.180240054,3,0.3333333333333333,0.4232377968554515
11,17,0.01,10000,10124.997279992001,-3.3055202657452165,0.0025586870208707487,inf,0.0,0.012422251355755708,0.002491498749843262,0.01249972799920015,10.536359984,4,0.75,0
11,17,0.02,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,17,0.03,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,17,0.04,10000,10094.06597006,-4.7270113712937105,0.002303525676998551,5.183687197657898,0.11198369972360835,0.009362630474294902,0.001877262939822945,0.009406597006000083,7.487599916000001,3,0.6666666666666666,0
11,17,0.05,10000,10139.125726946002,-2.4565778655249044,0.004526994728817907,8.997416270075716,0.12679225206643824,0.01381668122952653,0.002771563166548873,0.013912572694600204,7.57790003,3,0.6666666666666666,0
11,17,0.06,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,17,0.07,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,17,0.08,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,17,0.09,10000,9937.665522934003,-1.437733948324993,,-0.6408328278192182,2.211689536674056,-0.006252956756437128,-0.0012517954224762096,-0.006233447706599691,6.158100042,3,0.3333333333333333,0.3589522867710606
11,17,0.1,10000,9948.713388922002,-1.379740746689411,,-0.4916227008184278,2.5987480367634403,-0.005141857830528605,-0.0010294762224391637,-0.00512866110779978,6.180240054,3,0.3333333333333333,0.4232377968554515
11,18,0.01,10000,10124.997279992001,-3.3055202657452165,0.0025586870208707487,inf,0.0,0.012422251355755708,0.002491498749843262,0.01249972799920015,10.536359984,4,0.75,0
11,18,0.02,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,18,0.03,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,18,0.04,10000,10094.06597006,-4.7270113712937105,0.002303525676998551,5.183687197657898,0.11198369972360835,0.009362630474294902,0.001877262939822945,0.009406597006000083,7.487599916000001,3,0.6666666666666666,0
11,18,0.05,10000,10139.125726946002,-2.4565778655249044,0.004526994728817907,8.997416270075716,0.12679225206643824,0.01381668122952653,0.002771563166548873,0.013912572694600204,7.57790003,3,0.6666666666666666,0
11,18,0.06,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,18,0.07,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,18,0.08,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,18,0.09,10000,9937.665522934003,-1.437733948324993,,-0.6408328278192182,2.211689536674056,-0.006252956756437128,-0.0012517954224762096,-0.006233447706599691,6.158100042,3,0.3333333333333333,0.3589522867710606
11,18,0.1,10000,9948.713388922002,-1.379740746689411,,-0.4916227008184278,2.5987480367634403,-0.005141857830528605,-0.0010294762224391637,-0.00512866110779978,6.180240054,3,0.3333333333333333,0.4232377968554515
11,19,0.01,10000,10124.997279992001,-3.3055202657452165,0.0025586870208707487,inf,0.0,0.012422251355755708,0.002491498749843262,0.01249972799920015,10.536359984,4,0.75,0
11,19,0.02,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,19,0.03,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,19,0.04,10000,10094.06597006,-4.7270113712937105,0.002303525676998551,5.183687197657898,0.11198369972360835,0.009362630474294902,0.001877262939822945,0.009406597006000083,7.487599916000001,3,0.6666666666666666,0
11,19,0.05,10000,10139.125726946002,-2.4565778655249044,0.004526994728817907,8.997416270075716,0.12679225206643824,0.01381668122952653,0.002771563166548873,0.013912572694600204,7.57790003,3,0.6666666666666666,0
11,19,0.06,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,19,0.07,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,19,0.08,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,19,0.09,10000,9937.665522934003,-1.437733948324993,,-0.6408328278192182,2.211689536674056,-0.006252956756437128,-0.0012517954224762096,-0.006233447706599691,6.158100042,3,0.3333333333333333,0.3589522867710606
11,19,0.1,10000,9948.713388922002,-1.379740746689411,,-0.4916227008184278,2.5987480367634403,-0.005141857830528605,-0.0010294762224391637,-0.00512866110779978,6.180240054,3,0.3333333333333333,0.4232377968554515
11,20,0.01,10000,10124.997279992001,-3.3055202657452165,0.0025586870208707487,inf,0.0,0.012422251355755708,0.002491498749843262,0.01249972799920015,10.536359984,4,0.75,0
11,20,0.02,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,20,0.03,10000,10165.805514962001,-1.9962182898178682,0.0038982662725649633,inf,0.0,0.016444594917310488,0.0032995794569074025,0.016580551496200132,10.618140014,4,0.75,0
11,20,0.04,10000,10094.06597006,-4.7270113712937105,0.002303525676998551,5.183687197657898,0.11198369972360835,0.009362630474294902,0.001877262939822945,0.009406597006000083,7.487599916000001,3,0.6666666666666666,0
11,20,0.05,10000,10139.125726946002,-2.4565778655249044,0.004526994728817907,8.997416270075716,0.12679225206643824,0.01381668122952653,0.002771563166548873,0.013912572694600204,7.57790003,3,0.6666666666666666,0
11,20,0.06,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,20,0.07,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,20,0.08,10000,10187.019765908002,-2.11379045153673,0.00688673814420658,6.1565611929098445,0.281887559948025,0.018529244919059544,0.0037186376755885707,0.018701976590800223,7.673880068000001,3,0.6666666666666666,0
11,20,0.09,10000,9937.665522934003,-1.437733948324993,,-0.6408328278192182,2.211689536674056,-0.006252956756437128,-0.0012517954224762096,-0.006233447706599691,6.158100042,3,0.3333333333333333,0.3589522867710606
